,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,option_type
45,36151.92,BTC-31DEC21,1623243723347,"{'volume': 0.1, 'price_change': 0.0, 'low': 2.77, 'high': 2.77}",open,2.42,1.2,2.232,2.524,2.35359256,102.91,2.77,0.0,BTC-31DEC21-120000-P,34835.76,"{'vega': 54.4286, 'theta': -13.67615, 'rho': -655.72343, 'gamma': 1e-05, 'delta': -0.87919}",34835.76,31706920966,"[[0.001, 0.1], [0.0005, 0.1]]",0.0,0.001,0.1,0.0,0.0,[],0.0,P
46,34856.77,BTC-18JUN21,1623243723350,"{'volume': 171.2, 'price_change': -52.0548, 'low': 0.017, 'high': 0.0505}",open,0.02,584.6,0.0015,0.0635,0.01874069,115.68,0.0175,0.0,BTC-18JUN21-30000-P,34835.76,"{'vega': 14.06081, 'theta': -92.5188, 'rho': -1.64587, 'gamma': 4e-05, 'delta': -0.17732}",34835.76,31750224086,"[[0.018, 17.7], [0.0175, 35.4], [0.017, 8.0], [0.016, 6.0], [0.015, 30.0], [0.0145, 12.0], [0.014, 8.5], [0.013, 14.5], [0.012, 10.2], [0.011, 10.0], [0.01, 12.0], [0.0045, 0.4], [0.003, 0.1], [0.0005, 0.1]]",113.83,0.018,17.7,0.019,8.6,"[[0.019, 8.6], [0.0195, 39.2], [0.02, 28.7], [0.0205, 1.6], [0.021, 41.9], [0.022, 24.0], [0.025, 6.1], [0.03, 0.1], [0.036, 0.1], [0.045, 0.1], [0.06, 1.1], [0.09, 0.1]]",116.32,P
47,36152.73,BTC-31DEC21,1623243723348,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,7.47,0.1,7.0575,7.6025,7.3058315,120.2,8.0645,0.0,BTC-31DEC21-300000-P,34835.76,"{'vega': 17.76548, 'theta': -5.21356, 'rho': -1678.91273, 'gamma': 0.0, 'delta': -0.97129}",34835.76,31400509561,"[[0.151, 5.0]]",0.0,0.151,5.0,0.0,0.0,[],0.0,P
48,34850.9,BTC-25JUN21,1623243723348,"{'volume': 111.3, 'price_change': -55.5556, 'low': 0.0035, 'high': 0.0115}",open,0.0,1525.0,0.0001,0.0285,0.00431893,155.94,0.004,0.0,BTC-25JUN21-20000-P,34835.76,"{'vega': 4.99196, 'theta': -24.64972, 'rho': -0.52404, 'gamma': 1e-05, 'delta': -0.03044}",34835.76,31750157494,"[[0.0035, 79.5], [0.003, 11.9], [0.0025, 16.0], [0.0015, 1.0], [0.001, 82.0], [0.0005, 219.1]]",149.88,0.0035,79.5,0.005,99.1,"[[0.005, 99.1], [0.0055, 28.6], [0.008, 30.0], [0.0095, 7.5], [0.01, 3.0], [0.011, 1.0], [0.014, 20.0], [0.0145, 0.5], [0.02, 0.1], [0.022, 0.2], [0.023, 3.0], [0.0285, 0.5], [0.031, 3.0], [0.04, 0.1], [0.041, 3.0], [0.07, 0.1], [0.09, 0.5], [0.12, 0.1], [0.15, 0.1], [0.4, 1.0]]",160.5,P
49,36674.4,BTC-25MAR22,1623243723348,"{'volume': 6.7, 'price_change': 2.8571, 'low': 0.0175, 'high': 0.018}",open,0.02,182.6,0.0005,0.0785,0.01534194,111.04,0.018,0.0,BTC-25MAR22-300000-C,34835.76,"{'vega': 34.24355, 'theta': -6.58318, 'rho': 10.38162, 'gamma': 0.0, 'delta': 0.05112}",34835.76,31750157532,"[[0.014, 10.8], [0.011, 31.0], [0.001, 5.0], [0.0005, 10.4]]",109.56,0.014,10.8,0.017,15.0,"[[0.017, 15.0], [0.0185, 13.0], [0.019, 0.2], [0.0225, 2.5], [0.023, 16.0], [0.0235, 1.1], [0.0495, 1.0], [0.088, 1.0], [0.099, 1.0], [0.111, 1.0], [0.123, 1.0]]",112.76,C
50,34856.77,BTC-18JUN21,1623243723348,"{'volume': 284.1, 'price_change': 92.3077, 'low': 0.012, 'high': 0.028}",open,0.02,320.9,0.003,0.069,0.0245724,91.36,0.025,0.0,BTC-18JUN21-38000-C,34835.76,"{'vega': 18.67154, 'theta': -97.02861, 'rho': 2.27228, 'gamma': 7e-05, 'delta': 0.29526}",34835.76,31750223844,"[[0.024, 3.7], [0.0235, 47.4], [0.023, 1.5], [0.022, 1.4], [0.021, 11.0], [0.02, 25.5], [0.0065, 1.5], [0.0005, 0.3]]",90.29,0.024,3.7,0.025,5.4,"[[0.025, 5.4], [0.0255, 5.9], [0.026, 35.9], [0.0265, 3.5], [0.0275, 11.0], [0.028, 24.0], [0.0305, 15.0], [0.036, 0.5], [0.0565, 0.8], [0.059, 0.8], [0.06, 4.0]]",92.15,C
51,35039.47,BTC-30JUL21,1623243723352,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.9,48.6,0.803,0.9495,0.86489806,99.25,0.782,0.0,BTC-30JUL21-65000-P,34835.76,"{'vega': 17.34262, 'theta': -16.94519, 'rho': -87.56628, 'gamma': 1e-05, 'delta': -0.93107}",34835.76,31750225358,"[[0.366, 2.5]]",0.0,0.366,2.5,1.3665,2.5,"[[1.3665, 2.5]]",481.42,P
52,35039.47,BTC-30JUL21,1623243723351,"{'volume': 90.1, 'price_change': 20.6751, 'low': 0.106, 'high': 0.146}",open,0.13,343.0,0.09,0.2125,0.14215449,95.71,0.143,0.0,BTC-30JUL21-35000-C,34835.76,"{'vega': 51.29145, 'theta': -48.32627, 'rho': 20.96183, 'gamma': 3e-05, 'delta': 0.57208}",34835.76,31750224744,"[[0.14, 5.7], [0.1395, 21.0], [0.139, 4.8], [0.1385, 0.6], [0.138, 1.1], [0.1375, 18.4], [0.1365, 2.0], [0.136, 8.0], [0.12, 0.2], [0.111, 0.4]]",94.23,0.14,5.7,0.143,5.0,"[[0.143, 5.0], [0.1435, 42.9], [0.144, 0.4], [0.1445, 0.9], [0.147, 10.0], [0.44, 0.1]]",96.28,C
53,34850.9,BTC-25JUN21,1623243723347,"{'volume': 17.2, 'price_change': -4.4737, 'low': 0.3175, 'high': 0.413}",open,0.3,1515.7,0.229,0.3375,0.27501253,94.0,0.363,0.0,BTC-25JUN21-44000-P,34835.76,"{'vega': 15.88589, 'theta': -47.28359, 'rho': -17.15971, 'gamma': 3e-05, 'delta': -0.86315}",34835.76,31750224017,"[[0.2615, 4.0], [0.26, 6.0], [0.042, 0.1], [0.025, 0.2], [0.01, 1.0], [0.0005, 0.1]]",0.0,0.2615,4.0,0.283,4.0,"[[0.283, 4.0], [0.29, 6.0], [0.315, 0.1], [0.514, 0.1], [0.7755, 2.5]]",109.83,P
54,36152.73,BTC-31DEC21,1623243723350,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.82,505.6,0.687,0.933,0.78983322,97.25,0.7746,0.0,BTC-31DEC21-60000-P,34835.76,"{'vega': 102.26588, 'theta': -24.28079, 'rho': -287.94791, 'gamma': 1e-05, 'delta': -0.62978}",34835.76,31750224110,"[[0.73, 5.9], [0.1655, 0.5], [0.1435, 0.1], [0.01, 1.0], [0.001, 5.0], [0.0005, 0.2]]",74.86,0.73,5.9,0.0,0.0,[],0.0,P
55,35390.64,BTC-24SEP21,1623243723347,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.23,0.0,0.1465,0.3115,0.21532796,96.01,,0.0,BTC-24SEP21-36000-P,34835.76,"{'vega': 74.43049, 'theta': -33.45676, 'rho': -64.78227, 'gamma': 2e-05, 'delta': -0.4103}",34835.76,31750224109,"[[0.213, 1.8], [0.2115, 0.6], [0.208, 0.7], [0.17, 0.4]]",94.89,0.213,1.8,0.2175,1.6,"[[0.2175, 1.6], [0.218, 0.8]]",97.03,P
56,35214.76,SYN.BTC-27AUG21,1623243723350,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.33,0.0,1.2075,1.382,1.28163119,98.65,,0.0,BTC-27AUG21-80000-P,34835.76,"{'vega': 19.30032, 'theta': -12.08301, 'rho': -168.93972, 'gamma': 1e-05, 'delta': -0.94074}",34835.76,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
57,34850.9,BTC-25JUN21,1623243723350,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.53,907.0,0.527,0.568,0.54267627,181.1,0.565,0.0,BTC-25JUN21-16000-C,34835.76,"{'vega': 2.27465, 'theta': -13.04418, 'rho': 6.71297, 'gamma': 0.0, 'delta': 0.98794}",34835.76,31750223645,"[[0.5385, 13.5], [0.537, 6.0]]",0.0,0.5385,13.5,0.5475,12.0,"[[0.5475, 12.0], [0.548, 6.0], [0.78, 1.0]]",227.81,C
58,34822.62,BTC-11JUN21,1623243723348,"{'volume': 0.2, 'price_change': -43.2432, 'low': 0.0525, 'high': 0.0925}",open,0.1,0.1,0.0825,0.159,0.11451854,135.24,0.0525,0.0,BTC-11JUN21-31000-C,34835.76,"{'vega': 4.31563, 'theta': -162.99921, 'rho': 1.33968, 'gamma': 5e-05, 'delta': 0.89886}",34835.76,31750224678,"[[0.014, 2.5]]",0.0,0.014,2.5,0.1165,0.1,"[[0.1165, 0.1], [0.2145, 2.5]]",150.16,C
59,36674.4,BTC-25MAR22,1623243723347,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.54,2.1,0.494,0.617,0.54561025,99.65,0.555,0.0,BTC-25MAR22-20000-C,34835.76,"{'vega': 68.94224, 'theta': -11.89456, 'rho': 94.18136, 'gamma': 1e-05, 'delta': 0.87018}",34835.76,31748555180,"[[0.519, 10.0], [0.005, 0.1], [0.004, 0.5]]",85.12,0.519,10.0,0.5675,10.0,"[[0.5675, 10.0]]",111.15,C
60,34822.62,BTC-11JUN21,1623243723348,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.41,0.0,0.408,0.444,0.42567112,199.62,,0.0,BTC-11JUN21-20000-C,34835.76,"{'vega': 0.00282, 'theta': -0.15722, 'rho': 0.98093, 'gamma': 0.0, 'delta': 0.99997}",34835.76,31750201548,"[[0.3955, 5.0]]",0.0,0.3955,5.0,0.456,5.0,"[[0.456, 5.0]]",500.0,C
61,35042.93,BTC-30JUL21,1623243724576,"{'volume': 239.2, 'price_change': 33.3333, 'low': 0.024, 'high': 0.0325}",open,0.03,587.4,0.0075,0.084,0.03115824,91.59,0.032,0.0,BTC-30JUL21-50000-C,34839.48,"{'vega': 35.73322, 'theta': -32.21889, 'rho': 7.85586, 'gamma': 2e-05, 'delta': 0.19228}",34839.48,31750226416,"[[0.0305, 25.6], [0.03, 11.4], [0.0295, 9.1], [0.029, 16.9], [0.0285, 14.0], [0.0275, 10.5], [0.0265, 1.0], [0.011, 0.6], [0.0005, 0.3]]",90.93,0.0305,25.6,0.032,8.8,"[[0.032, 8.8], [0.0325, 24.9], [0.033, 5.9], [0.0335, 26.5], [0.035, 13.0], [0.0385, 5.0], [0.05, 0.1], [0.1175, 0.2]]",92.4,C
62,35215.11,SYN.BTC-27AUG21,1623243724357,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.61,0.0,1.4825,1.6665,1.56217544,101.48,,0.0,BTC-27AUG21-90000-P,34839.48,"{'vega': 14.0079, 'theta': -9.021, 'rho': -191.74966, 'gamma': 1e-05, 'delta': -0.96032}",34839.48,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
63,34857.93,BTC-18JUN21,1623243724597,"{'volume': 125.6, 'price_change': 82.3529, 'low': 0.029, 'high': 0.062}",open,0.05,95.5,0.0195,0.109,0.05733429,95.78,0.062,0.0,BTC-18JUN21-35000-C,34839.48,"{'vega': 21.55697, 'theta': -117.44606, 'rho': 3.87317, 'gamma': 8e-05, 'delta': 0.51873}",34839.48,31750226436,"[[0.056, 30.0], [0.0555, 14.9], [0.055, 1.1], [0.0545, 1.0], [0.053, 0.9], [0.0525, 1.5], [0.052, 8.1], [0.051, 18.0], [0.0405, 0.6], [0.018, 5.0]]",93.6,0.056,30.0,0.058,4.4,"[[0.058, 4.4], [0.0585, 46.7], [0.059, 3.9], [0.0625, 8.0], [0.064, 18.0], [0.0875, 5.0], [0.0965, 0.2], [0.0975, 0.2]]",96.83,C
64,34830.32,SYN.BTC-10JUN21,1623243724358,"{'volume': 28.7, 'price_change': 70.7317, 'low': 0.024, 'high': 0.0795}",open,0.07,18.8,0.053,0.126,0.0839603,138.43,0.07,0.0,BTC-10JUN21-32000-C,34839.48,"{'vega': 2.60632, 'theta': -180.39173, 'rho': 0.62381, 'gamma': 7e-05, 'delta': 0.91117}",34839.48,31750055697,"[[0.0005, 3.3]]",0.0,0.0005,3.3,0.0,0.0,[],0.0,C
65,36152.91,BTC-31DEC21,1623243724354,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.1935, 'high': 0.1935}",open,0.19,1.0,0.1165,0.283,0.18446625,97.8,0.1935,0.0,BTC-31DEC21-30000-P,34839.48,"{'vega': 89.09103, 'theta': -21.27344, 'rho': -91.64035, 'gamma': 1e-05, 'delta': -0.26732}",34839.48,31750224793,"[[0.1825, 1.5], [0.1815, 12.0], [0.1805, 0.4], [0.18, 16.1], [0.1765, 8.0], [0.1275, 0.4]]",97.0,0.1825,1.5,0.188,1.8,"[[0.188, 1.8], [0.1885, 29.0], [0.189, 0.4], [0.1935, 50.0], [0.194, 8.0], [0.2, 2.0]]",99.24,P
66,36152.91,BTC-31DEC21,1623243724354,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,10.29,1.9,9.7425,10.447,10.06959404,126.63,9.7845,0.0,BTC-31DEC21-400000-P,34839.48,"{'vega': 12.9447, 'theta': -4.00203, 'rho': -2241.33073, 'gamma': 0.0, 'delta': -0.9803}",34839.48,31597661032,"[[0.1, 2.0]]",0.0,0.1,2.0,0.0,0.0,[],0.0,P
67,34823.56,BTC-11JUN21,1623243724356,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,186.3,0.0001,0.015,3.6e-07,154.6,0.0005,0.0,BTC-11JUN21-55000-C,34839.48,"{'vega': 0.00165, 'theta': -0.01239, 'rho': 3e-05, 'gamma': 0.0, 'delta': 2e-05}",34839.48,31750169820,[],0.0,0.0,0.0,0.0005,31.0,"[[0.0005, 31.0], [0.001, 33.0], [0.0015, 8.0], [0.002, 1.0], [0.0025, 0.1], [0.0045, 17.0], [0.005, 7.5], [0.011, 0.1], [0.03, 1.0]]",263.63,C
68,34857.93,BTC-18JUN21,1623243724357,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.32,0.0,0.254,0.3515,0.2950261,101.95,,0.0,BTC-18JUN21-45000-P,34839.48,"{'vega': 6.64279, 'theta': -38.52067, 'rho': -10.3475, 'gamma': 2e-05, 'delta': -0.93762}",34839.48,31750225771,[],0.0,0.0,0.0,0.7955,2.5,"[[0.7955, 2.5]]",500.0,P
69,36152.91,BTC-31DEC21,1623243724354,"{'volume': 34.8, 'price_change': 3.8462, 'low': 0.0125, 'high': 0.016}",open,0.02,1240.1,0.0001,0.07,0.01386604,111.75,0.0135,0.0,BTC-31DEC21-200000-C,34839.48,"{'vega': 28.84563, 'theta': -7.86992, 'rho': 7.74912, 'gamma': 0.0, 'delta': 0.05207}",34839.48,31750215057,"[[0.013, 0.5], [0.0125, 1.1], [0.012, 3.0], [0.011, 6.1], [0.0105, 17.0], [0.01, 28.0], [0.006, 0.1], [0.004, 0.1], [0.001, 5.0], [0.0005, 19.5]]",110.64,0.013,0.5,0.0145,0.1,"[[0.0145, 0.1], [0.015, 0.1], [0.0155, 17.0], [0.016, 0.8], [0.0165, 13.7], [0.0175, 0.1], [0.0185, 16.0], [0.03, 3.0], [0.043, 16.3], [0.055, 1.0], [0.066, 0.1], [0.07, 1.0], [0.071, 1.0], [0.08, 1.1], [0.0815, 1.0], [0.084, 0.1], [0.1, 1.0], [0.105, 1.0], [0.13, 11.0], [0.1875, 6.0]]",112.53,C
70,36152.91,BTC-31DEC21,1623243724354,"{'volume': 10.7, 'price_change': 15.6716, 'low': 0.0615, 'high': 0.0775}",open,0.07,1367.4,0.0265,0.1715,0.07467837,98.16,0.0775,0.0,BTC-31DEC21-80000-C,34839.48,"{'vega': 83.80858, 'theta': -20.08556, 'rho': 33.13671, 'gamma': 1e-05, 'delta': 0.23804}",34839.48,31750223524,"[[0.073, 0.5], [0.072, 14.4], [0.069, 16.9], [0.0645, 13.0], [0.063, 0.1], [0.05, 0.3], [0.0285, 0.4], [0.001, 10.0], [0.0005, 0.2]]",97.43,0.073,0.5,0.076,15.2,"[[0.076, 15.2], [0.0775, 0.6], [0.078, 14.0], [0.0805, 0.4], [0.081, 13.0], [0.083, 0.1], [0.1725, 0.1], [0.205, 0.1], [0.355, 5.7], [0.4, 1.0], [0.502, 2.0], [0.6, 89.0]]",98.73,C
71,34857.93,BTC-18JUN21,1623243724355,"{'volume': 42.7, 'price_change': -49.0566, 'low': 0.0635, 'high': 0.138}",open,0.07,67.5,0.0225,0.1175,0.0614434,95.78,0.0675,0.0,BTC-18JUN21-35000-P,34839.48,"{'vega': 21.55697, 'theta': -117.44606, 'rho': -4.55586, 'gamma': 8e-05, 'delta': -0.48127}",34839.48,31750225436,"[[0.0605, 7.1], [0.06, 0.1], [0.0595, 1.2], [0.059, 1.1], [0.057, 1.5], [0.0555, 7.0], [0.054, 18.0], [0.048, 0.4], [0.0225, 5.0]]",94.29,0.0605,7.1,0.0625,2.0,"[[0.0625, 2.0], [0.063, 1.6], [0.0635, 8.7], [0.064, 1.6], [0.0645, 7.0], [0.07, 18.0], [0.092, 5.0], [0.13, 1.7]]",97.52,P
72,34852.31,BTC-25JUN21,1623243724354,"{'volume': 460.2, 'price_change': 33.3333, 'low': 0.0015, 'high': 0.004}",open,0.0,2097.5,0.0001,0.022,0.00189121,121.83,0.002,0.0,BTC-25JUN21-60000-C,34839.48,"{'vega': 3.78195, 'theta': -14.58986, 'rho': 0.30083, 'gamma': 1e-05, 'delta': 0.02184}",34839.48,31750199394,"[[0.0015, 52.9], [0.001, 22.9], [0.0005, 22.1]]",117.94,0.0015,52.9,0.0025,20.0,"[[0.0025, 20.0], [0.003, 52.7], [0.0065, 0.1], [0.007, 15.0], [0.0075, 15.0], [0.009, 11.1], [0.018, 30.0], [0.0275, 8.0], [0.0495, 25.0], [0.0665, 15.0], [0.0745, 15.0], [0.0885, 35.0], [0.0945, 15.0], [0.099, 19.0], [0.1355, 8.5], [0.217, 9.0], [0.2775, 3.5], [0.3115, 3.5], [0.3395, 3.0], [0.36, 1.0]]",126.93,C
73,34852.31,BTC-25JUN21,1623243724356,"{'volume': 244.1, 'price_change': 62.5, 'low': 0.0035, 'high': 0.0065}",open,0.01,2692.6,0.0001,0.0355,0.00626116,99.14,0.0065,0.0,BTC-25JUN21-48000-C,34839.48,"{'vega': 10.11923, 'theta': -31.76631, 'rho': 1.01589, 'gamma': 2e-05, 'delta': 0.07364}",34839.48,31750224578,"[[0.0055, 68.6], [0.005, 36.0], [0.0035, 20.0], [0.003, 30.0], [0.0015, 1.0], [0.0005, 0.9]]",96.42,0.0055,68.6,0.007,28.9,"[[0.007, 28.9], [0.0075, 45.7], [0.008, 15.0], [0.01, 30.0], [0.011, 1.0], [0.0135, 5.0], [0.018, 6.0], [0.025, 0.2], [0.0295, 0.4], [0.031, 10.0], [0.04, 2.1], [0.05, 1.0], [0.0555, 5.0], [0.059, 0.2], [0.06, 0.6], [0.065, 0.6], [0.07, 0.2], [0.09, 0.1], [0.1, 3.0], [0.15, 3.0]]",101.6,C
74,34823.56,BTC-11JUN21,1623243724358,"{'volume': 372.7, 'price_change': -74.1667, 'low': 0.013, 'high': 0.093}",open,0.03,653.2,0.0001,0.059,0.01680318,97.8,0.0155,0.0,BTC-11JUN21-34000-P,34839.48,"{'vega': 9.03919, 'theta': -246.88805, 'rho': -0.62755, 'gamma': 0.00016, 'delta': -0.35061}",34839.48,31750226178,"[[0.016, 31.8], [0.0155, 13.6], [0.0145, 1.4], [0.0125, 9.0], [0.012, 24.0], [0.011, 1.5], [0.0085, 0.6], [0.0005, 0.3]]",94.7,0.016,31.8,0.017,9.6,"[[0.017, 9.6], [0.0175, 18.1], [0.018, 2.3], [0.0185, 19.1], [0.0195, 9.0], [0.0205, 0.1], [0.021, 24.0], [0.0225, 0.1], [0.0245, 0.2], [0.0255, 0.1], [0.0275, 0.1], [0.031, 0.3], [0.0325, 0.1], [0.0345, 0.2], [0.0355, 0.1], [0.04, 0.1], [0.0465, 5.0], [0.11, 0.1], [0.1485, 0.4], [0.1885, 0.4]]",98.56,P
75,34852.31,BTC-25JUN21,1623243724354,"{'volume': 42.9, 'price_change': 36.2319, 'low': 0.068, 'high': 0.0995}",open,0.08,21.5,0.049,0.1495,0.09263345,97.57,0.094,0.0,BTC-25JUN21-34000-C,34839.48,"{'vega': 28.20629, 'theta': -87.14597, 'rho': 7.47484, 'gamma': 6e-05, 'delta': 0.58842}",34839.48,31750226196,"[[0.0915, 29.6], [0.0905, 2.4], [0.09, 2.0], [0.0885, 0.1], [0.0875, 2.2], [0.087, 9.2], [0.085, 18.0], [0.074, 0.4], [0.05, 5.5]]",96.15,0.0915,29.6,0.094,3.4,"[[0.094, 3.4], [0.0945, 22.2], [0.095, 10.0], [0.0955, 2.1], [0.096, 1.1], [0.0975, 1.0], [0.0985, 7.0], [0.102, 18.0]]",99.23,C
76,34857.93,BTC-18JUN21,1623243724354,"{'volume': 0.3, 'price_change': -48.433, 'low': 0.0905, 'high': 0.1755}",open,0.11,5.3,0.0505,0.1525,0.09463047,92.32,0.0905,0.0,BTC-18JUN21-37000-P,34839.48,"{'vega': 20.33663, 'theta': -106.79689, 'rho': -6.12328, 'gamma': 8e-05, 'delta': -0.63481}",34839.48,31750224082,"[[0.083, 12.0], [0.082, 0.5], [0.0795, 0.1]]",71.95,0.083,12.0,0.096,3.0,"[[0.096, 3.0], [0.0995, 5.0], [0.101, 1.5], [0.135, 0.1], [0.214, 2.0]]",94.71,P
77,34830.32,SYN.BTC-10JUN21,1623243724354,"{'volume': 74.3, 'price_change': -86.7647, 'low': 0.003, 'high': 0.0735}",open,0.01,61.4,0.0001,0.0395,0.00462338,118.21,0.0045,0.0,BTC-10JUN21-33000-P,34839.48,"{'vega': 3.8868, 'theta': -161.03388, 'rho': -0.12152, 'gamma': 0.00013, 'delta': -0.15652}",34839.48,31750225636,"[[0.004, 1.0], [0.0035, 35.0], [0.003, 11.9], [0.002, 13.0], [0.001, 30.0], [0.0005, 0.5]]",112.52,0.004,1.0,0.005,10.7,"[[0.005, 10.7], [0.0055, 47.9], [0.0065, 31.2], [0.007, 30.0], [0.008, 1.0], [0.02, 0.1], [0.1, 1.0]]",121.57,P
78,34852.31,BTC-25JUN21,1623243724358,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.11,572.1,1.006,1.1405,1.06659006,136.78,0.8485,0.0,BTC-25JUN21-72000-P,34839.48,"{'vega': 1.592, 'theta': -6.89507, 'rho': -31.03753, 'gamma': 0.0, 'delta': -0.99198}",34839.48,31750223638,"[[1.038, 6.0]]",0.0,1.038,6.0,1.095,6.0,"[[1.095, 6.0]]",254.75,P
79,36152.91,BTC-31DEC21,1623243724354,"{'volume': 33.2, 'price_change': 8.5714, 'low': 0.017, 'high': 0.0225}",open,0.02,1070.6,0.003,0.0845,0.02005714,107.4,0.019,0.0,BTC-31DEC21-160000-C,34839.48,"{'vega': 37.94439, 'theta': -9.95016, 'rho': 10.94252, 'gamma': 0.0, 'delta': 0.074}",34839.48,31750186421,"[[0.0185, 0.8], [0.0175, 16.0], [0.017, 0.4], [0.0165, 0.5], [0.0155, 18.0], [0.0135, 4.0], [0.0125, 5.0], [0.012, 5.0], [0.011, 5.0], [0.009, 0.1], [0.001, 5.4]]",105.88,0.0185,0.8,0.022,17.0,"[[0.022, 17.0], [0.0225, 16.0], [0.0245, 0.2], [0.025, 16.0], [0.05, 0.1], [0.06, 0.1], [0.07, 1.0], [0.08, 1.0], [0.105, 2.0], [0.11, 5.0], [0.1115, 0.1], [0.12, 23.0], [0.135, 5.0], [0.15, 16.3], [0.18, 1.0], [0.2, 2.0], [0.24, 1.0], [0.25, 4.0], [0.2755, 1.0], [0.2995, 6.0]]",109.2,C
80,34856.0,BTC-25JUN21,1623243725361,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.48,245.2,0.468,0.5155,0.48622757,166.8,0.5195,0.0,BTC-25JUN21-18000-C,34844.95,"{'vega': 3.33685, 'theta': -17.62485, 'rho': 7.46229, 'gamma': 0.0, 'delta': 0.98116}",34844.95,31750222468,"[[0.4825, 13.5], [0.48, 6.0]]",0.0,0.4825,13.5,0.4915,12.0,"[[0.4915, 12.0], [0.493, 6.0], [0.8, 2.0]]",205.2,C
81,35047.96,BTC-30JUL21,1623243725363,"{'volume': 7.2, 'price_change': 0.0, 'low': 0.003, 'high': 0.004}",open,0.0,394.9,0.0001,0.025,0.00293583,113.13,0.003,0.0,BTC-30JUL21-90000-C,34844.95,"{'vega': 6.72892, 'theta': -7.49392, 'rho': 0.90505, 'gamma': 0.0, 'delta': 0.0215}",34844.95,31750226272,"[[0.0025, 65.2], [0.0015, 17.0], [0.0005, 0.5]]",110.72,0.0025,65.2,0.0035,30.8,"[[0.0035, 30.8], [0.0045, 34.0], [0.005, 17.0], [0.007, 0.1], [0.01, 0.1], [0.0105, 0.1], [0.049, 1.0], [0.05, 1.0], [0.064, 0.1], [0.07, 0.1], [0.0885, 0.1], [0.09, 0.1], [0.0985, 0.1], [0.1545, 0.1]]",115.89,C
82,34832.64,BTC-11JUN21,1623243725942,"{'volume': 51.5, 'price_change': -68.1818, 'low': 0.0245, 'high': 0.1285}",open,0.04,343.9,0.001,0.073,0.02834951,91.9,0.0245,0.0,BTC-11JUN21-35000-P,34844.95,"{'vega': 9.72348, 'theta': -249.56271, 'rho': -0.93126, 'gamma': 0.00018, 'delta': -0.51687}",34844.95,31750227814,"[[0.027, 5.6], [0.0265, 6.1], [0.026, 2.8], [0.023, 1.5], [0.022, 25.0], [0.0205, 0.8]]",87.57,0.027,5.6,0.029,11.6,"[[0.029, 11.6], [0.0295, 1.1], [0.03, 1.3], [0.032, 7.0], [0.033, 18.0], [0.0445, 0.4], [0.058, 5.0]]",94.74,P
83,34861.54,BTC-18JUN21,1623243725361,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.61,0.0,0.532,0.637,0.57852164,123.38,,0.0,BTC-18JUN21-55000-P,34844.95,"{'vega': 1.58411, 'theta': -11.11733, 'rho': -13.15788, 'gamma': 0.0, 'delta': -0.98886}",34844.95,31221088865,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
84,34827.17,BTC-11JUN21,1623243725361,"{'volume': 40.5, 'price_change': 0.0, 'low': 0.001, 'high': 0.002}",open,0.0,615.1,0.0001,0.0235,0.00111067,108.79,0.001,0.0,BTC-11JUN21-40000-C,34844.95,"{'vega': 1.99772, 'theta': -38.68145, 'rho': 0.06229, 'gamma': 3e-05, 'delta': 0.03758}",34844.95,31750223043,"[[0.001, 0.1], [0.0005, 34.7]]",106.73,0.001,0.1,0.0015,11.6,"[[0.0015, 11.6], [0.002, 87.1], [0.0025, 3.0], [0.004, 30.0], [0.0075, 6.0], [0.008, 1.0], [0.0115, 11.0], [0.015, 0.1], [0.05, 0.1], [0.22, 0.1]]",114.94,C
